ID1,Scholar1,ID2,Scholar2,similarity
436002,叶海虹,425052,秦春节,0.06896551724137931
436002,叶海虹,412414,胡夏夏,0.06666666666666667
436002,叶海虹,418963,刘春艳,0.047619047619047616
435919,叶枫,435246,杨艳,0.039603960396039604
435919,叶枫,402009,曹柬,0.03333333333333333
435919,叶枫,441250,周根贵,0.029411764705882353
435919,叶枫,432805,肖娟,0.02702702702702703
435919,叶枫,432027,翁潇彬,0.019230769230769232
435919,叶枫,442149,朱艺华,0.0163265306122449
435919,叶枫,401621,蔡建湖,0.012578616352201259
435903,叶必卿,434218,鄢波,0.023255813953488372
435903,叶必卿,417621,李燕,0.014285714285714285
435900,姚远,420704,卢建树,0.07142857142857142
435886,姚裕萍,405047,陈蓉蓉,0.045454545454545456
435886,姚裕萍,429150,王炳忠,0.034482758620689655
435886,姚裕萍,416686,李澎林,0.029411764705882353
435886,姚裕萍,441444,周杰,0.02564102564102564
435886,姚裕萍,408116,董华青,0.0196078431372549
435886,姚裕萍,433179,徐吉洪,0.019230769230769232
435886,姚裕萍,409122,费正东,0.01694915254237288
435881,姚信威,430582,王万良,0.0958904109589041
435881,姚信威,435879,姚晓敏,0.06666666666666667
435881,姚信威,405517,陈伟杰,0.05952380952380952
435881,姚信威,414637,蒋一波,0.04
435881,姚信威,440395,郑建炜,0.037383177570093455
435881,姚信威,439492,赵澄,0.03389830508474576
435881,姚信威,439887,赵燕伟,0.007434944237918215
435881,姚信威,405066,陈胜勇,0.0038910505836575876
435879,姚晓敏,435881,姚信威,0.06666666666666667
435879,姚晓敏,408769,范兴刚,0.03225806451612903
435879,姚晓敏,430582,王万良,0.015810276679841896
435878,姚夏军,412913,黄新敏,0.13333333333333333
435878,姚夏军,435871,姚鹏,0.125
435878,姚夏军,441882,朱杭军,0.07692307692307693
435871,姚鹏,435878,姚夏军,0.125
435871,姚鹏,436524,余红丽,0.07692307692307693
435871,姚鹏,441882,朱杭军,0.0625
435871,姚鹏,441015,钟为慧,0.011904761904761904
435842,姚楠,417078,李小年,0.04331450094161959
435842,姚楠,420572,卢春山,0.037037037037037035
435842,姚楠,434049,许孝良,0.0234375
435842,姚楠,421800,马磊,0.012594458438287154
435842,姚楠,419219,刘化章,0.010362694300518135
435842,姚楠,406250,程冬萍,0.009433962264150943
435842,姚楠,438795,张群峰,0.0072992700729927005
435842,姚楠,445785,王建国,0.006329113924050633
435749,姚明海,410711,顾勤龙,0.14705882352941177
435749,姚明海,431233,王宪保,0.08074534161490683
435749,姚明海,411797,何通能,0.022727272727272728
435749,姚明海,428160,汤丽平,0.021897810218978103
435749,姚明海,416686,李澎林,0.013245033112582781
435749,姚明海,411810,何文秀,0.012578616352201259
435749,姚明海,413793,贾立新,0.006134969325153374
435749,姚明海,410786,管秋,0.004651162790697674
435749,姚明海,424215,潘志彦,0.0038314176245210726
435749,姚明海,430582,王万良,0.003134796238244514
435725,姚利权,433997,许伟杰,0.05
435725,姚利权,416039,李鸿浩,0.02564102564102564
435679,姚利民,441644,周晓东,0.038461538461538464
435679,姚利民,415796,李攻,0.018867924528301886
435589,姚克俭,426080,沈绍传,0.2233502538071066
435589,姚克俭,438892,张颂红,0.14583333333333334
435589,姚克俭,437394,贠军贤,0.12041884816753927
435589,姚克俭,442327,祝铃钰,0.09292035398230089
435589,姚克俭,439482,章渊昶,0.06896551724137931
435589,姚克俭,417948,李育敏,0.05128205128205128
435589,姚克俭,410343,高云玲,0.04736842105263158
435589,姚克俭,434137,许轶,0.0427807486631016
435589,姚克俭,441945,朱菊香,0.04
435589,姚克俭,404842,陈平,0.039603960396039604
435586,姚科峰,423417,倪智明,0.125
435586,姚科峰,430975,王伟,0.1
435586,姚科峰,429877,王静,0.043478260869565216
435586,姚科峰,441846,朱国清,0.037037037037037035
435582,姚君,426660,施颖,0.13513513513513514
435579,姚建强,412395,胡立央,0.1111111111111111
435579,姚建强,421192,鲁敏,0.09090909090909091
435579,姚建强,441846,朱国清,0.041666666666666664
435402,姚建华,438798,张群莉,0.20689655172413793
435402,姚建华,406123,陈智君,0.16139240506329114
435402,姚建华,415335,孔凡志,0.11075949367088607
435402,姚建华,421488,骆芳,0.09880239520958084
435402,姚建华,412605,胡晓冬,0.09798270893371758
435402,姚建华,433025,熊缨,0.02702702702702703
435402,姚建华,404585,陈琍,0.018404907975460124
435402,姚建华,434144,许周速,0.012195121951219513
435402,姚建华,441340,周国斌,0.012195121951219513
435402,姚建华,402305,柴国钟,0.008456659619450317
435391,姚冬莲,436236,应梅芳,0.07692307692307693
435391,姚冬莲,421402,罗晓燕,0.02564102564102564
435369,杨振平,424957,强根荣,0.09090909090909091
435369,杨振平,426612,施仁信,0.06521739130434782
435369,杨振平,414769,金红卫,0.05454545454545454
435369,杨振平,426373,盛卫坚,0.045454545454545456
435369,杨振平,413733,贾建洪,0.03759398496240601
435369,杨振平,420957,卢美贞,0.035398230088495575
435369,杨振平,434049,许孝良,0.024390243902439025
435369,杨振平,427288,孙莉,0.02142857142857143
435369,杨振平,429517,王红,0.01694915254237288
435369,杨振平,445859,王红,0.01694915254237288
435364,杨臧健,441139,钟英杰,0.0847457627118644
435364,杨臧健,416047,李华,0.07317073170731707
435364,杨臧健,407491,邓凯,0.06382978723404255
435364,杨臧健,425403,任建莉,0.017543859649122806
435364,杨臧健,410357,高增梁,0.003676470588235294
435357,杨育人,419719,刘秀宏,0.2857142857142857
435357,杨育人,436487,于文波,0.06666666666666667
435357,杨育人,442035,朱卫新,0.0625
435357,杨育人,433551,徐鑫,0.058823529411764705
435357,杨育人,431682,王哲,0.015384615384615385
435326,杨友东,426820,舒欣,0.0975609756097561
435326,杨友东,429475,王海根,0.04081632653061224
435326,杨友东,419018,刘福庆,0.04
435326,杨友东,441838,朱根兴,0.037037037037037035
435326,杨友东,432856,谢林君,0.023255813953488372
435326,杨友东,411499,何朝阳,0.0196078431372549
435326,杨友东,413154,黄中原,0.017857142857142856
435326,杨友东,425052,秦春节,0.016129032258064516
435326,杨友东,414435,蒋兰芳,0.012345679012345678
435326,杨友东,419040,刘红,0.006944444444444444
435288,杨杨,433972,许四法,0.1320754716981132
435288,杨杨,419733,马成畅,0.10638297872340426
435288,杨杨,415261,孔德玉,0.06164383561643835
435288,杨杨,423178,倪彤元,0.06060606060606061
435288,杨杨,402283,曾洪波,0.05128205128205128
435288,杨杨,408876,方诚,0.03488372093023256
435288,杨杨,438961,张文华,0.02857142857142857
435288,杨杨,426616,施韬,0.01
435288,杨杨,412430,胡敏云,0.009345794392523364
435288,杨杨,424351,彭卫兵,0.008695652173913044
435264,杨扬,438703,张美玉,0.020833333333333332
435264,杨扬,404930,陈强,0.01818181818181818
435264,杨扬,437950,张丹,0.015267175572519083
435264,杨扬,422484,孟利民,0.0038022813688212928
435246,杨艳,435919,叶枫,0.039603960396039604
435246,杨艳,433921,许强,0.01694915254237288
435246,杨艳,402009,曹柬,0.015384615384615385
435207,杨旭华,429156,王波,0.1095890410958904
435207,杨旭华,430582,王万良,0.054844606946983544
435207,杨旭华,405066,陈胜勇,0.05363984674329502
435207,杨旭华,433541,徐新黎,0.03680981595092025
435207,杨旭华,410786,管秋,0.033783783783783786
435207,杨旭华,438386,张静,0.01098901098901099
435205,杨晓莉,409247,冯静,0.13043478260869565
435205,杨晓莉,407670,丁蔓琪,0.10526315789473684
435205,杨晓莉,428990,汪如钢,0.06666666666666667
435205,杨晓莉,418935,刘骜,0.06666666666666667
435205,杨晓莉,442405,庄程宇,0.04
435203,杨霞珍,428207,唐浩东,0.1834862385321101
435203,杨霞珍,421555,骆燕,0.11538461538461539
435203,杨霞珍,413309,霍超,0.10638297872340426
435203,杨霞珍,423500,宁文生,0.09195402298850575
435203,杨霞珍,419219,刘化章,0.08
435203,杨霞珍,415103,金杨福,0.04918032786885246
435203,杨霞珍,417793,李瑛,0.04580152671755725
435203,杨霞珍,433657,徐云,0.010101010101010102
435203,杨霞珍,440573,郑遗凡,0.0044444444444444444
435203,杨霞珍,417078,李小年,0.0018484288354898336
435199,杨天乐,412045,何作井,0.07142857142857142
435166,杨胜利,424698,钱俊青,0.029411764705882353
435166,杨胜利,404113,陈建澍,0.011111111111111112
435166,杨胜利,422353,梅建凤,0.0070921985815602835
435132,杨庆华,401348,鲍官军,0.5911602209944752
435132,杨庆华,431799,王志恒,0.25
435132,杨庆华,438569,张立彬,0.1945288753799392
435132,杨庆华,410157,高峰,0.12571428571428572
435132,杨庆华,424876,钱少明,0.08571428571428572
435132,杨庆华,425552,阮健,0.048
435132,杨庆华,408464,都明宇,0.04790419161676647
435132,杨庆华,403496,陈刚,0.02976190476190476
435132,杨庆华,422425,孟彬,0.029556650246305417
435132,杨庆华,441340,周国斌,0.0223463687150838
435131,杨宁宁,424106,潘艳慧,0.1
435131,杨宁宁,430927,王薇,0.05714285714285714
435109,杨敏,438154,张华斌,0.3333333333333333
435032,杨马英,403561,陈国定,0.15934065934065933
435032,杨马英,436814,俞立,0.048302872062663184
435032,杨马英,438703,张美玉,0.029411764705882353
435032,杨马英,416650,李敏,0.024390243902439025
435032,杨马英,426955,宋秀兰,0.015151515151515152
435032,杨马英,423096,南余荣,0.014634146341463415
435032,杨马英,433222,徐建明,0.010526315789473684
435032,杨马英,411471,何德峰,0.010256410256410256
435032,杨马英,425763,邵奇可,0.007462686567164179
435032,杨马英,413793,贾立新,0.006944444444444444
435013,于海宁,407134,单伟光,0.08480565371024736
435013,于海宁,428223,唐岚,0.051470588235294115
435013,于海宁,437591,占扎君,0.01990049751243781
435013,于海宁,412174,侯晓蓉,0.015037593984962405
435013,于海宁,433395,徐敏,0.008
435012,于凤文,413353,姬登祥,0.2814814814814815
435012,于凤文,413368,计建炳,0.24619289340101522
435012,于凤文,400977,艾宁,0.18681318681318682
435012,于凤文,423465,聂勇,0.13259668508287292
435012,于凤文,420957,卢美贞,0.11515151515151516
435012,于凤文,413997,姜洪涛,0.08130081300813008
435012,于凤文,419726,刘学军,0.051094890510948905
435012,于凤文,413309,霍超,0.03488372093023256
435012,于凤文,419219,刘化章,0.0319634703196347
435012,于凤文,429837,王建黎,0.02027027027027027
435006,杨开,411763,何荣军,0.23529411764705882
435006,杨开,427576,孙培龙,0.15384615384615385
435006,杨开,422731,孟祥河,0.07920792079207921
435006,杨开,411651,何晋浙,0.07079646017699115
435006,杨开,437646,张安强,0.0660377358490566
435006,杨开,439735,赵培城,0.03225806451612903
435006,杨开,438297,张建友,0.016666666666666666
435006,杨开,425678,邵平,0.012903225806451613
435006,杨开,440401,郑建永,0.010869565217391304
434950,杨晋涛,440947,钟明强,0.30851063829787234
434950,杨晋涛,409122,费正东,0.16546762589928057
434950,杨晋涛,403003,陈枫,0.12454873646209386
434950,杨晋涛,426650,施燕琴,0.036585365853658534
434950,杨晋涛,433339,徐立新,0.016574585635359115
434950,杨晋涛,427288,孙莉,0.014084507042253521
434950,杨晋涛,429997,王磊,0.007462686567164179
434950,杨晋涛,429224,王德海,0.005434782608695652
434950,杨晋涛,431369,王旭,0.0035842293906810036
434916,杨良怀,410565,龚卫华,0.25806451612903225
434916,杨良怀,404700,陈敏智,0.022222222222222223
434916,杨良怀,413950,江颉,0.012658227848101266
434916,杨良怀,418392,梁荣华,0.0072992700729927005
434916,杨良怀,430982,王卫红,0.003367003367003367
434660,杨建国,410357,高增梁,0.02564102564102564
434656,杨怀娄,437238,俞卫华,0.014925373134328358
434609,杨海清,419463,刘恺,0.014492753623188406
434609,杨海清,438309,张健,0.01282051282051282
434609,杨海清,433222,徐建明,0.008064516129032258
434609,杨海清,434487,杨东勇,0.006993006993006993
434609,杨海清,436814,俞立,0.0013605442176870747
434595,杨根生,423643,欧志敏,0.22330097087378642
434595,杨根生,434296,严琴英,0.12857142857142856
434595,杨根生,426390,施介华,0.07423580786026202
434595,杨根生,416218,李景华,0.04201680672268908
434595,杨根生,431195,王文喜,0.03773584905660377
434595,杨根生,433395,徐敏,0.025
434595,杨根生,430233,王普,0.0228310502283105
434595,杨根生,426080,沈绍传,0.01652892561983471
434595,杨根生,436209,应国清,0.013392857142857142
434595,杨根生,409219,冯海,0.012195121951219513
434590,杨逢银,432915,邢乐勤,0.125
434590,杨逢银,412464,胡平,0.11764705882352941
434551,杨芳儿,440525,郑晓华,0.15217391304347827
434551,杨芳儿,432034,翁晓红,0.022727272727272728
434551,杨芳儿,415261,孔德玉,0.01652892561983471
434551,杨芳儿,414830,金杰,0.01639344262295082
434551,杨芳儿,431843,韦甦,0.014925373134328358
434551,杨芳儿,423178,倪彤元,0.013888888888888888
434540,杨冬钧,426068,沈巧儿,0.10526315789473684
434540,杨冬钧,436122,叶晓航,0.05555555555555555
434540,杨冬钧,407373,单颖,0.05
434540,杨冬钧,428233,唐文兵,0.015873015873015872
434487,杨东勇,404412,陈晋音,0.1810344827586207
434487,杨东勇,410636,顾东袁,0.1
434487,杨东勇,420741,卢瑾,0.07894736842105263
434487,杨东勇,438309,张健,0.02459016393442623
434487,杨东勇,441622,周晓,0.023076923076923078
434487,杨东勇,405728,陈晓倩,0.018867924528301886
434487,杨东勇,420135,刘志,0.01639344262295082
434487,杨东勇,404795,陈朋,0.016
434487,杨东勇,439863,赵小敏,0.014388489208633094
434487,杨东勇,408908,方路平,0.0136986301369863
434477,杨爱军,429493,王河林,0.5833333333333334
434459,杨阿三,406369,程榕,0.5681818181818182
434459,杨阿三,440568,郑燕萍,0.5348837209302325
434459,杨阿三,413727,贾继宁,0.06493506493506493
434459,杨阿三,413660,计伟荣,0.02040816326530612
434459,杨阿三,419137,刘华彦,0.018633540372670808
434459,杨阿三,432754,项斌,0.01834862385321101
434459,杨阿三,419327,刘会君,0.017543859649122806
434459,杨阿三,436233,应惠娟,0.01282051282051282
434459,杨阿三,434137,许轶,0.012345679012345678
434459,杨阿三,428805,屠美玲,0.011627906976744186
434412,颜继忠,428732,童胜强,0.45555555555555555
434412,颜继忠,406250,程冬萍,0.16062176165803108
434412,颜继忠,406697,楚楚,0.12716763005780346
434412,颜继忠,415976,李行诺,0.09195402298850575
434412,颜继忠,406748,褚建军,0.04945054945054945
434412,颜继忠,425317,饶国武,0.0392156862745098
434412,颜继忠,429147,王冰岚,0.023668639053254437
434412,颜继忠,433395,徐敏,0.01675977653631285
434412,颜继忠,421660,吕亚萍,0.014150943396226415
434412,颜继忠,440867,钟光祥,0.013333333333333334
434386,颜澄,418491,梁雪松,0.05714285714285714
434386,颜澄,431785,王真慧,0.02564102564102564
434349,严新焕,434020,许响生,0.20930232558139536
434349,严新焕,417489,李小青,0.10084033613445378
434349,严新焕,433819,许丹倩,0.06607929515418502
434349,严新焕,439604,赵磊,0.03333333333333333
434349,严新焕,417793,李瑛,0.011049723756906077
434349,严新焕,421434,罗雄军,0.010752688172043012
434349,严新焕,436648,余武斌,0.008695652173913044
434349,严新焕,417078,李小年,0.00684931506849315
434349,严新焕,438078,张国富,0.006666666666666667
434349,严新焕,433585,徐颖华,0.006535947712418301
434327,严新根,405922,陈友良,0.04
434327,严新根,412464,胡平,0.030303030303030304
434296,严琴英,434595,杨根生,0.12857142857142856
434296,严琴英,406748,褚建军,0.030303030303030304
434296,严琴英,431195,王文喜,0.019230769230769232
434296,严琴英,423643,欧志敏,0.014705882352941176
434296,严琴英,434412,颜继忠,0.0056179775280898875
434267,严金华,438084,张航,0.16417910447761194
434267,严金华,433293,徐军,0.09523809523809523
434267,严金华,434144,许周速,0.02
434238,闫建华,419359,刘建刚,0.225
434238,闫建华,411482,何畅,0.04
434238,闫建华,438775,张平,0.021739130434782608
434232,鄢洪德,429018,汪钊,0.07303370786516854
434232,鄢洪德,440401,郑建永,0.06896551724137931
434232,鄢洪德,439474,章银军,0.03508771929824561
434232,鄢洪德,436299,应向贤,0.03225806451612903
434232,鄢洪德,433910,许培雅,0.02857142857142857
434232,鄢洪德,430165,王平,0.009433962264150943
434232,鄢洪德,424698,钱俊青,0.005263157894736842
434218,鄢波,401777,蔡萍根,0.13333333333333333
434218,鄢波,404780,陈乃波,0.11666666666666667
434218,鄢波,431879,魏高尧,0.10344827586206896
434218,鄢波,420002,刘玉玲,0.024390243902439025
434218,鄢波,435903,叶必卿,0.023255813953488372
434218,鄢波,429493,王河林,0.016666666666666666
434181,薛亚平,420242,柳志强,0.21074380165289255
434181,薛亚平,440705,郑裕国,0.16091954022988506
434181,薛亚平,431428,王亚军,0.11842105263157894
434181,薛亚平,442449,邹树平,0.05309734513274336
434181,薛亚平,431658,王远山,0.046153846153846156
434181,薛亚平,414851,金利群,0.031496062992125984
434181,薛亚平,433209,徐建妙,0.025210084033613446
434181,薛亚平,405602,陈小龙,0.014423076923076924
434181,薛亚平,412794,胡忠策,0.013245033112582781
434181,薛亚平,440458,郑仁朝,0.008771929824561403
434163,薛蓉,421257,陆向红,0.05952380952380952
434163,薛蓉,420957,卢美贞,0.056818181818181816
434163,薛蓉,433179,徐吉洪,0.017543859649122806
434163,薛蓉,413368,计建炳,0.012658227848101266
434144,许周速,421749,马德伟,0.06666666666666667
434144,许周速,433293,徐军,0.06451612903225806
434144,许周速,434267,严金华,0.02
434144,许周速,438084,张航,0.015625
434144,许周速,435402,姚建华,0.012195121951219513
434137,许轶,442327,祝铃钰,0.07692307692307693
434137,许轶,428805,屠美玲,0.045454545454545456
434137,许轶,435589,姚克俭,0.0427807486631016
434137,许轶,415060,金燕,0.030303030303030304
434137,许轶,426080,沈绍传,0.015873015873015872
434137,许轶,434459,杨阿三,0.012345679012345678
434137,许轶,435012,于凤文,0.008264462809917356
434128,许杨剑,418299,梁利华,0.21052631578947367
434128,许杨剑,431298,王效贵,0.18181818181818182
434128,许杨剑,408055,丁振宇,0.016666666666666666
434128,许杨剑,443999,王成,0.015151515151515152
434128,许杨剑,410357,高增梁,0.01
434125,许言庆,433441,徐维祥,0.03125
434074,许雪峰,412323,胡建德,0.18840579710144928
434074,许雪峰,436346,游红武,0.029411764705882353
434074,许雪峰,411763,何荣军,0.010416666666666666
434074,许雪峰,412605,胡晓冬,0.007633587786259542
434074,许雪峰,421131,鲁建厦,0.006060606060606061
434073,许旭华,405955,陈毓茹,0.2857142857142857
434073,许旭华,420446,楼碧芬,0.14285714285714285
434049,许孝良,406250,程冬萍,0.1623931623931624
434049,许孝良,417078,李小年,0.0856610800744879
434049,许孝良,429517,王红,0.06818181818181818
434049,许孝良,445859,王红,0.06818181818181818
434049,许孝良,438795,张群峰,0.056962025316455694
434049,许孝良,420572,卢春山,0.053475935828877004
434049,许孝良,421800,马磊,0.03855421686746988
434049,许孝良,409138,丰枫,0.035398230088495575
434049,许孝良,435369,杨振平,0.024390243902439025
434049,许孝良,435842,姚楠,0.0234375
434041,许晓洁,412319,胡慧玲,0.13333333333333333
434041,许晓洁,418942,刘百军,0.058823529411764705
434020,许响生,417489,李小青,0.4810126582278481
434020,许响生,434349,严新焕,0.20930232558139536
434020,许响生,408524,杜晓华,0.1118421052631579
434020,许响生,439604,赵磊,0.025974025974025976
434020,许响生,436648,余武斌,0.02
434020,许响生,433819,许丹倩,0.017857142857142856
434020,许响生,420042,刘运奎,0.006097560975609756
434014,许伟通,404581,陈侃翔,0.125
433997,许伟杰,435725,姚利权,0.05
433997,许伟杰,438543,张榄,0.041666666666666664
433997,许伟杰,436372,虞晓芬,0.0070921985815602835
433996,许天雷,403526,陈根宝,0.09090909090909091
433996,许天雷,418829,林世军,0.06666666666666667
433996,许天雷,415412,李昌祖,0.05555555555555555
433996,许天雷,415723,李刚,0.010752688172043012
433972,许四法,435288,杨杨,0.1320754716981132
433972,许四法,431682,王哲,0.1111111111111111
433972,许四法,412430,胡敏云,0.06666666666666667
433972,许四法,438961,张文华,0.06666666666666667
433972,许四法,439221,张勇,0.05555555555555555
433972,许四法,438118,张豪,0.0410958904109589
433972,许四法,408876,方诚,0.03389830508474576
433972,许四法,428513,田兴长,0.0196078431372549
433972,许四法,432614,夏才安,0.015873015873015872
433972,许四法,431843,韦甦,0.014084507042253521
433921,许强,440485,郑胜华,0.031914893617021274
433921,许强,440089,郑才林,0.017241379310344827
433921,许强,435246,杨艳,0.01694915254237288
433921,许强,432693,夏建胜,0.015873015873015872
433921,许强,412056,贺嬿敏,0.015873015873015872
433910,许培雅,425248,邱乐泉,0.045454545454545456
433910,许培雅,412873,黄海婵,0.030303030303030304
433910,许培雅,434232,鄢洪德,0.02857142857142857
433910,许培雅,432324,吴石金,0.021739130434782608
433910,许培雅,427576,孙培龙,0.0076045627376425855
433910,许培雅,424698,钱俊青,0.005376344086021506
433895,许炉生,413165,黄新文,0.0851063829787234
433895,许炉生,415669,李非里,0.03614457831325301
433895,许炉生,404293,陈金媛,0.0196078431372549
433895,许炉生,408817,范铮,0.018867924528301886
433895,许炉生,418579,林春绵,0.015544041450777202
433895,许炉生,412022,何志桥,0.0078125
433891,许建凤,408648,方蕾,0.5454545454545454
433891,许建凤,436306,应亚萍,0.07142857142857142
433891,许建凤,409100,方喆,0.07142857142857142
433891,许建凤,405476,陈婉君,0.06666666666666667
433891,许建凤,441622,周晓,0.02127659574468085
433890,许慧洁,425649,邵芳,0.14285714285714285
433819,许丹倩,421334,罗书平,0.2833333333333333
433819,许丹倩,420042,刘运奎,0.08189655172413793
433819,许丹倩,408524,杜晓华,0.08050847457627118
433819,许丹倩,434349,严新焕,0.06607929515418502
433819,许丹倩,432314,吴庆安,0.024390243902439025
433819,许丹倩,434020,许响生,0.017857142857142856
433819,许丹倩,416332,李俊,0.011428571428571429
433819,许丹倩,438078,张国富,0.00904977375565611
433819,许丹倩,418112,李祖光,0.003134796238244514
433770,徐志君,418000,李珍,0.1
433770,徐志君,426380,施建青,0.07894736842105263
433770,徐志君,418655,林国成,0.07692307692307693
433770,徐志君,432890,辛晓天,0.05714285714285714
433770,徐志君,432577,武强,0.0547945205479452
433770,徐志君,415914,李海彬,0.04054054054054054
433770,徐志君,453317,王冬梅,0.04054054054054054
433770,徐志君,401777,蔡萍根,0.029411764705882353
433770,徐志君,433293,徐军,0.02531645569620253
433770,徐志君,431879,魏高尧,0.020202020202020204
433724,徐志江,422484,孟利民,0.18374558303886926
433724,徐志江,415723,李刚,0.027777777777777776
433724,徐志江,438324,张江鑫,0.02097902097902098
433724,徐志江,424308,彭宏,0.01652892561983471
433724,徐志江,441177,仲国民,0.009708737864077669
433724,徐志江,432108,邬学军,0.009433962264150943
433724,徐志江,441557,周明华,0.007692307692307693
433724,徐志江,439863,赵小敏,0.0070921985815602835
433723,徐振浩,431805,王志军,0.07142857142857142
433723,徐振浩,418262,励立庆,0.037037037037037035
433716,徐璋,425403,任建莉,0.3559322033898305
433716,徐璋,441139,钟英杰,0.2
433716,徐璋,416047,李华,0.047619047619047616
433716,徐璋,424516,平传娟,0.022727272727272728
433716,徐璋,412695,胡艳军,0.01639344262295082
433716,徐璋,407491,邓凯,0.014084507042253521
433716,徐璋,413000,黄立维,0.0136986301369863
433716,徐璋,443345,陈勇,0.007633587786259542
433657,徐云,418788,林良华,0.045454545454545456
433657,徐云,437236,俞蓉蓉,0.045454545454545456
433657,徐云,417550,李晓,0.024096385542168676
433657,徐云,435203,杨霞珍,0.010101010101010102
433657,徐云,423500,宁文生,0.008620689655172414
433647,徐育忠,436310,应宜文,0.047619047619047616
433647,徐育忠,418855,林曦,0.04
433638,徐玉红,402857,陈丹英,0.0625
433638,徐玉红,416120,李季良,0.058823529411764705
433585,徐颖华,442263,朱英红,0.112
433585,徐颖华,439035,赵峰鸣,0.10569105691056911
433585,徐颖华,406778,褚有群,0.06299212598425197
433585,徐颖华,426567,施梅勤,0.040983606557377046
433585,徐颖华,416731,李姗姗,0.03896103896103896
433585,徐颖华,422293,毛信表,0.024
433585,徐颖华,402392,陈赵扬,0.009174311926605505
433585,徐颖华,434349,严新焕,0.006535947712418301
433585,徐颖华,416518,李美超,0.005847953216374269
433585,徐颖华,428609,童少平,0.004975124378109453
433574,许紫岳,412913,黄新敏,0.07407407407407407
433574,许紫岳,440094,郑春晔,0.07142857142857142
433574,许紫岳,402707,陈呈频,0.058823529411764705
433574,许紫岳,413228,黄一岚,0.05555555555555555
433574,许紫岳,428307,陶鹏,0.047619047619047616
433574,许紫岳,426608,施祺方,0.041666666666666664
433574,许紫岳,405483,陈微微,0.038461538461538464
433574,许紫岳,433441,徐维祥,0.009259259259259259
433558,徐艳,433045,熊永芳,0.09090909090909091
433558,徐艳,441860,朱国银,0.07692307692307693
433558,徐艳,410609,古赞歌,0.05
433558,徐艳,428524,童春良,0.037037037037037035
433558,徐艳,406734,褚华东,0.029411764705882353
433558,徐艳,432275,吴莉云,0.024390243902439025
433551,徐鑫,435357,杨育人,0.058823529411764705
433551,徐鑫,439782,赵淑红,0.02857142857142857
433541,徐新黎,430582,王万良,0.1576923076923077
433541,徐新黎,438386,张静,0.10377358490566038
433541,徐新黎,410786,管秋,0.0658682634730539
433541,徐新黎,411433,郝平,0.046153846153846156
433541,徐新黎,439887,赵燕伟,0.043333333333333335
433541,徐新黎,435207,杨旭华,0.03680981595092025
433541,徐新黎,405066,陈胜勇,0.030927835051546393
433541,徐新黎,436249,应时彦,0.02158273381294964
433541,徐新黎,438394,张聚,0.020833333333333332
433541,徐新黎,439492,赵澄,0.019801980198019802
433533,徐卫,418981,刘端阳,0.15384615384615385
433533,徐卫,412170,侯向辉,0.041666666666666664
433533,徐卫,428467,田贤忠,0.014492753623188406
433533,徐卫,420135,刘志,0.009433962264150943
433533,徐卫,430982,王卫红,0.007246376811594203
433533,徐卫,430582,王万良,0.0019230769230769232
433441,徐维祥,434125,许言庆,0.03125
433441,徐维祥,428860,汪彩君,0.027777777777777776
433441,徐维祥,433574,许紫岳,0.009259259259259259
433441,徐维祥,426380,施建青,0.009259259259259259
433441,徐维祥,428182,汤智,0.009174311926605505
433441,徐维祥,440485,郑胜华,0.007246376811594203
433420,徐世浩,421451,罗永彬,0.046511627906976744
433420,徐世浩,420950,卢丽,0.03333333333333333
433420,徐世浩,409031,方学礼,0.03333333333333333
433420,徐世浩,423750,潘海涵,0.023255813953488372
433420,徐世浩,402009,曹柬,0.012195121951219513
433413,徐萍飞,430955,王维贞,0.2
433395,徐敏,427230,孙国君,0.06
433395,徐敏,436524,余红丽,0.047619047619047616
433395,徐敏,428223,唐岚,0.046511627906976744
433395,徐敏,434595,杨根生,0.025
433395,徐敏,432574,熊素彬,0.021739130434782608
433395,徐敏,411763,何荣军,0.021739130434782608
433395,徐敏,430165,王平,0.020202020202020204
433395,徐敏,437591,占扎君,0.01904761904761905
433395,徐敏,431195,王文喜,0.01818181818181818
433395,徐敏,422353,梅建凤,0.017391304347826087
433390,徐利锋,406499,程志君,0.1111111111111111
433390,徐利锋,407804,丁维龙,0.0847457627118644
433390,徐利锋,432193,吴福理,0.05555555555555555
433339,徐立新,440947,钟明强,0.08996539792387544
433339,徐立新,427288,孙莉,0.038461538461538464
433339,徐立新,409122,费正东,0.02857142857142857
433339,徐立新,434950,杨晋涛,0.016574585635359115
433339,徐立新,403003,陈枫,0.012455516014234875
433339,徐立新,424675,钱捷,0.011363636363636364
433339,徐立新,437764,张诚,0.01079136690647482
433336,徐骏,429165,王才领,0.2692307692307692
433336,徐骏,430495,王绍让,0.21875
433336,徐骏,410640,顾方磊,0.058823529411764705
433308,徐俊,421200,陆佳炜,0.2073170731707317
433308,徐俊,439337,张元鸣,0.1885245901639344
433308,徐俊,408327,方赵林,0.046511627906976744
433308,徐俊,410077,高飞,0.041176470588235294
433308,徐俊,431589,王永兴,0.03278688524590164
433308,徐俊,437358,虞妍,0.017241379310344827
433308,徐俊,439463,章伟辉,0.014705882352941176
433308,徐俊,421587,吕慧强,0.0125
433308,徐俊,406477,程振波,0.012048192771084338
433308,徐俊,404552,陈久军,0.011904761904761904
433293,徐军,438084,张航,0.1111111111111111
